filename,target,prediction
DimensionLookupMeta.java,"public RowMetaInterface getTableFields()
	{
		LogWriter log = LogWriter.getInstance();
        
		RowMetaInterface fields = null;
		if (databaseMeta != null)
		{
			Database db = new Database(databaseMeta);
			try
			{
				db.connect();
				fields = db.getTableFields(databaseMeta.getQuotedSchemaTableCombination(schemaName, tableName));
			}
			catch (KettleDatabaseException dbe)
			{
				log.logError(toString(), Messages.getString(""DimensionLookupMeta.Log.DatabaseErrorOccurred"") + dbe.getMessage()); //$NON-NLS-1$
			}
			finally
			{
				db.disconnect();
			}
		}
		return fields;
	}","public ReturnValue getSQL(TransMeta transMeta, StepMeta stepMeta)
	{
		ReturnValue retval = new ReturnValue();

		if (databaseMeta!= null)
		{
			Database db = new Database(databaseMeta);
			try
			{
				db.connect();
			}
			catch (KettleDatabaseException dbe)
			{
				retval.setError(Messages.getString(""DimensionLookupMeta.ReturnValue.ErrorOccurred"") + dbe.getMessage()); //$NON-NLS-1$
				return retval;
			}

			if (tableName!= null && tableName.length() > 0)
			{
				if (prev!= null && prev.size() > 0)
				{
					if (update)
					{
						// Update: insert/update on all specified fields...
						String sql = """"; //$NON-NLS-1$

						// Lookup: we do a lookup on the natural keys + the return fields!
						for (int i = 0; i < keyLookup.length; i++)
						{
							sql += db.getUpdateStatement(schemaName, tableName, keyLookup[i], keyStream[i], keyField, keyField);
							if (i < keyLookup.length - 1)
								sql += Const.CR;
						}

						// Return fields...
						for (int i = 0; i < fieldLookup.length; i++)
						{
							sql += db.getUpdateStatement(schemaName, tableName, fieldLookup[i], fieldStream[i], keyField, keyField);
							if (i < fieldLookup.length - 1)
								sql += Const.CR;
						}

						if (sql.length() == 0)
							retval.setSQL(null);
						else
							retval.setSQL(sql);
					}
					else
					{
						// Lookup: we do a lookup on the natural keys + the return fields!
						String sql = """"; //$NON-NLS-1$

						for (int i = 0; i < keyLookup.length; i++)
						{
							sql += db.getLookupStatement(schemaName, tableName, keyLookup[i], keyStream[i], keyField, keyField);
							if (i < keyLookup.length - 1)
								sql += Const.CR;
						}

						// Return fields...
						for (int i = 0; i < fieldLookup.length; i++)
						{
							sql += db.getLookupStatement(schemaName, tableName, fieldLookup[i], fieldStream[i], keyField, keyField);
							if (i < fieldLookup.length - 1)
								sql += Const.CR;
						}

						if (sql.length() == 0)
							retval.setSQL(null);
						else
							retval.setSQL(sql);
					}
				}
				else
				{
					retval.setError(Messages.getString(""DimensionLookupMeta.ReturnValue.NoFieldsSpecified"")); //$NON-NLS-1$
				}
			}
			else
			{
				retval.setError(Messages.getString(""DimensionLookupMeta.ReturnValue.NoTableDefinedOnConnection"")); //$NON-NLS-1$
			}
		}
		else
		{
			retval.setError(Messages.getString(""DimensionLookupMeta.ReturnValue.NoConnectionDefiendInStep"")); //$NON-NLS-1$
		}

		return retval;
	}"
CopyToClipboardActionTest.java,"@Test
	public void testEnabled20() throws Exception {
		checkEnabled(new Object[]{faTxt, fCuA});
	}","@Test
	public void testEnabled20() throws Exception {
		Object classA= fCuA.getType(""A"");
		Object methodFoo= fCuA.getType(""A"").getMethod(""foo"", new String[0]);
		Object innerClass= fCuA.getType(""A"").getType(""Inner"");
		Object initializer= fCuA.getType(""A"").getInitializer(1);
		Object[] elements= {classA, methodFoo, initializer, innerClass};
		checkEnabled(elements);
			return new String[] {
				""org.eclipse.jdt.core.tests.model.TestModel"",
				""org.eclipse.jdt.core.tests.model.TestModel2"",
				""org.eclipse.jdt.core.tests.model.TestModel3"",
				""org.eclipse.jdt.core.tests.model.TestModel4"",
				""org.eclipse.jdt.core.tests.model.TestModel5"","
LayoutOptimizerDist.java,"private Node findNode(PhyloTree tree, String name) {
        for (Node v = tree.getFirstNode(); v != null; v = v.getNext()) {
            if (v.getOutDegree() == 0 && tree.getLabel(v).equals(name))
                return v;
        }
        return null;
    }","private Node findNode(PhyloTree tree, String taxon) {
        for (Node v = tree.getFirstNode(); v!= null; v = tree.getNextNode(v)) {
            if (tree.getLabel(v).equals(taxon))
                return v;
        }
        return null;
    }"
FormsTest.java,"private void languageItemChanged() {
        GlobalAssets.setLanguage(Language.values()[languagesComboBox.getSelectedIndex()]);
        GlobalAssets.loadStrings();

        ReflectionUtils.loadControlsStrings(asSwingObject(), getName(), GlobalAssets.getStrings());
        ReflectionUtils.loadStrings(GlobalAssets.getStrings());
    }","private void languageItemChanged() {
        GlobalAssets.setLanguage(Language.values()[languagesComboBox.getSelectedIndex()]);
        GlobalAssets.loadStrings();

        ReflectionUtils.loadControlsData(this);
    }"
LightDetector.java,public int getNormalizedLightValue();,public int getRawLightValue();
WxMessageService.java,"public WxMpXmlOutMessage publishAuthorizeUrl(WxMpService wxMpService, WxMpXmlMessage wxMpXmlMessage) {
        String url = String.format(URL, wxMpService.getWxMpConfigStorage().getAppId(), URLEncoder.encode(callback + prefix + ""/wx/portal/public/callBack""));
        String format = String.format(SKIP_URL_SCHEMA, url);
        return new WechatTextBuilderAdapter().build(format, wxMpXmlMessage);
    }","private WxMpXmlOutMessage publishAuthorizeUrl(WxMpService wxMpService, WxMpXmlMessage wxMpXmlMessage) {
        // 发布授权链接
        String url = String.format(URL, wxMpService.getWxMpConfigStorage().getAppId(), callback);
        return new WechatTextBuilderAdapter().build(String.format(SKIP_URL_SCHEMA, url), wxe.getWxMpService().getWxMpConfigStorage().getAppId(),
                ""https://open.weixin.qq.com/connect/oauth2/authorize?appid="" + wxMpService.getWxMpConfigStorage().getAppId() + ""&redirect_uri="" + URLEncoder.encode(callback) + ""&response_type=code&scope=snsapi_userinfo&state=STATE#wechat_redirect"");
    }"
ToolbarProgressView.java,"@Override
        public void handleMessage(Message msg) {
            final ToolbarProgressView that = mTarget.get();
            if (that == null) {
                return;
            }

            switch (msg.what) {
                case MSG_UPDATE:
                    that.mCurrentProgress = Math.min(that.mTargetProgress, that.mCurrentProgress + that.mIncrement);

                    that.updateBounds();

                    if (that.mCurrentProgress < that.mTargetProgress) {
                        final int delay = (that.mTargetProgress < MAX_PROGRESS) ? DELAY : DELAY / 4;
                        sendMessageDelayed(that.mHandler.obtainMessage(msg.what), delay);
                    } else if (that.mCurrentProgress == MAX_PROGRESS) {
                        sendMessageDelayed(that.mHandler.obtainMessage(MSG_HIDE), DELAY);
                    }
                    break;

                case MSG_HIDE:
                    that.setVisibility(View.GONE);
                    break;
            }
        }","@Override
        public void handleMessage(Message msg) {
            final ToolbarProgressView that = mTarget.get();
            if (that == null) {
                return;
            }

            switch (msg.what) {
                case MSG_UPDATE:
                    that.mCurrentProgress = Math.min(that.mTargetProgress, that.mCurrentProgress + that.mIncrement);

                    that.updateBounds();

                    if (that.mCurrentProgress < that.mTargetProgress) {
                        final int delay = (that.mTargetProgress < MAX_PROGRESS)? DELAY : DELAY / 4;
                        sendMessageDelayed(that.mHandler.obtainMessage(msg.what), delay);
                    } else if (that.mCurrentProgress == MAX_PROGRESS) {
                        sendMessageDelayed(that.mHandler.obtainMessage(MSG_HIDE), DELAY);
                    }
                    break;

                case MSG_HIDE:
                    that.setVisibility(View.GONE);
                    break;
            }
        }"
SystemTray.java,"public void hideStage() {
        stage.hide();
        toggleShowHideItem.setLabel(SHOW_WINDOW_LABEL);
    }","public void showStage() {
        stage.show();
        toggleShowHideItem.setLabel(HIDE_WINDOW_LABEL);
    }"
HostListPanel.java,"@Override
                        public void onClick(ClickEvent event) {
                            hostGridStore.getList().remove(hi);
                            hostService.delete(hi.getName(), new MethodCallback<Void>() {
                                @Override
                                public void onFailure(Method method, Throwable exception) {

                                }

                                @Override
                                public void onSuccess(Method method, Void response) {

                                }
                            });
                        }","@Override
                                public void onFailure(Method method, Throwable e) {
                                    md.error(MDS, ""Error removing host"", e);
                                }"
MathUtil.java,"else if (fpn > Long.MAX_VALUE) { // the double is too big to fit in a long, they cannot be equal
                    return false;
                }","else if (fpn > Long.MAX_VALUE) { // the double is too big to fit in a long, they cannot be equal
                    return false;
                }"
NativeRegExp.java,"int getFlags()
    {
        return re.flags;
    }","public static Object constructRegExp(Context cx, Scriptable scope, Object[] args)
    {
        if (args.length < 1) {
            throw Context.reportRuntimeError(
                ""RegExp: not enough arguments"");
        }
        String pattern = ScriptRuntime.toString(args[0]);
        if (args.length > 1) {
            Object flags = args[1];
            if (flags instanceof String) {
                pattern += ""$"";
                pattern += ScriptRuntime.toString(flags);
            }
            else if (flags instanceof Scriptable) {
                pattern += ""$"";
                pattern += ScriptRuntime.toString(flags);
            }
            else if (flags!= Undefined.instance) {
                throw Context.reportRuntimeError(
                    ""RegExp: invalid flags argument"");
            }
        }
        return new RegExpImpl(cx, scope, pattern);
    }"
SubsamplingScaleImageView.java,"public final void setTileBackgroundColor(int tileBgColor) {
		if (Color.alpha(tileBgColor) == 0) {
			tileBgPaint = null;
		} else {
			tileBgPaint = new Paint();
			tileBgPaint.setStyle(Style.FILL);
			tileBgPaint.setColor(tileBgColor);
		}
		invalidate();
	}","public final void setTileBgColor(int tileBgColor) {
		this.tileBgColor = tileBgColor;
	}"
XMLErrorResources_zh_TW.java,"private static final String getResourceSuffix(Locale locale)
  {

    String suffix = ""_"" + locale.getLanguage();
    String country = locale.getCountry();

    if (country.equals(""TW""))
      suffix += ""_"" + country;

    return suffix;
  }","private static final String getResourceSuffix(Locale locale)
  {

    String suffix = ""_"" + locale.getLanguage();
    String country = locale.getCountry();

    if (country.equals(""TW""))
      suffix += ""_"" + country;

    return suffix;
  }"
ProofVerificationConditionBuilder.java,"public SymbolTable getSymbolTable() {
        return symbolTable;
    }","public Collection<Term> from(SymbexPath symbexState, int siblingNo) throws TermBuildException {

        Collection<Term> result = new ArrayList<>();

        TreeTermTranslator ttt = new TreeTermTranslator(symbolTable);

        for(PathConditionElement pce : symbexState.getPathConditions()) {
            System.out.println(""PVCBUilder build with""+ pce.getExpression().toStringTree());
            Term formula = ttt.build(pce.getExpression());
            System.out.println("" Formula: ""+formula.toString());
            result.add(formula);
        }

        //hier siblingno
        for(AssertionElement po : symbexState.getProofObligations()) {
            Term formula = ttt.build(new VariableMap(state.getAssignmentHistory()).instantiate(po.getExpression()));
            System.out.println("" Formula: ""+formula.toString());
            try {
                result.add(termBuilder.negate(formula));
            } catch (TermBuildException e) {

            }
        }

        return result;

    }"
FinanceWithdrawService.java,"public Object getFinanceWithdrawNumByAuditState(String AuditState) {
        FinanceWithdrawExample financeWithdrawExample = new FinanceWithdrawExample();
        financeWithdrawExample.createCriteria().andAuditStateEqualTo(AuditState);
        int financeWithdrawNum = financeWithdrawMapper.countByExample(financeWithdrawExample);
        return financeWithdrawNum;
    }","@Transactional(readOnly = false)
    @MethodLog(opera = ""WithdrawList_del"")
    public Object delWithdrawByWithdrawCode(List<String> withdrawCodes) {
        JqReturnJson returnResult = new JqReturnJson();// 构建返回结果，默认结果为false
        int count = 0;
        if (withdrawCodes.size() > 0) {
        	FinanceWithdrawExample financeWithdrawExample = new FinanceWithdrawExample();
        	financeWithdrawExample.createCriteria().andWithdrawCodeIn(withdrawCodes);
            count = financeWithdrawMapper.deleteByExample(financeWithdrawExample);
            if (count > 0) {
                returnResult.setSuccess(true);
                returnResult.setMsg(""成功删除了[ "" + CollectionsUtil.convertToString(withdrawCodes, "","") + "" ]会员提现记录记录"");
            } else {
                returnResult.setMsg(""发生未知错误，会员提现记录信息删除失败"");
            }
        }
        return returnResult;
    }"
Categories.java,"private Categories() {
        this.impl = new TokenPredicateImpl(name());
        // replace impl's entry with myself
        TokenPredicateImpl.TOKENS.remove(impl);
        TokenPredicateImpl.TOKENS.add(this);
    }","private Categories() {
        this.impl = new TokenPredicateImpl(name());
        // replace impl's entry with myself
        TokenPredicateImpl.TOKENS.remove(impl);
        TokenPredicateImpl.TOKENS.add(this);
    }"
BelisClient.java,"public String getCallserverUrl() {
            return getString(""callserverUrl"");
        }","public String getCallserverUrl() {
            return getString(""callserverUrl"");
        }"
VulnerabilityFilterServiceImpl.java,"@Override
	@Transactional
	public void updateVulnerabilities(int orgId, int appId, Integer oldGenericVulnId) {
		log.info(""Updating vulnerabilities, this can take some time."");
		if (orgId == -1 && appId == -1) {
			log.info(""Sending Updating all Vulnerabilities to QueueSender."");
            if (oldGenericVulnId == null)
				queueSender.updateVulnFilter();
			else
				queueSender.updateVulnFilterWithOldGenericVulnId(oldGenericVulnId);
		} else if (appId != -1) {
			Application app = applicationDao.retrieveById(appId);
			log.info(""Updating Vulnerabilities for application "" + app.getName());
			updateApplicationVulnerabilities(app);
		} else {
			Organization organization = organizationDao.retrieveById(orgId);
			log.info(""Updating Vulnerabilities for team "" + organization.getName());
			updateOrganizationVulnerabilities(organization);
		}
	}","@Override
	public void updateVulnerabilities(int orgId, int appId) {
		updateVulnerabilities(orgId, appId, null);
	}"
